Fixed Battery Voltage,Portable Battery Voltage,Portable Battery Current,Fixed Battery Current,Motor Status,BCM Battery Selected,Portable Battery Temperature,Fixed Battery Temperature,Effective SOC
10.75951347,13.20543052,-3.604732194,-4.681582555,0,0,33.14766652,40.75376805,50.6
10.69413586,11.55826458,2.767682714,1.567940046,0,1,43.23186347,28.0646394,45.6
13.20437372,12.62659132,1.258466661,1.102489783,1,0,40.63046302,29.67471064,47.5
10.90940042,10.33027654,-0.908562121,2.08358936,0,0,39.45800201,30.31463154,48
11.72833642,14.86284118,-2.459788509,1.603864403,0,0,35.6605501,41.36997118,47.6
14.48394205,11.80029951,3.597287835,-3.857053189,1,1,42.66971485,41.21483408,48.9
12.3698082,12.38933677,2.001882593,-2.089211186,0,1,33.98883596,34.90670694,49.2
13.33778869,11.77641987,0.477399095,-3.704733901,1,1,27.99371334,36.61664519,52.2
10.86159936,13.41255865,1.095685339,3.42972402,1,0,41.75170446,41.53844306,45
10.96144509,13.31116079,-4.089338179,2.469036554,0,1,30.59276656,31.25187201,49.2
10.20434308,13.57661155,-0.260802391,-2.984729971,0,1,26.07267082,26.00357554,50.1
10.84467532,11.34071615,-3.062997072,-1.586907595,1,0,27.52076061,34.65192877,51.6
11.3929517,11.57834241,-2.91616321,4.666149923,0,1,37.18117832,43.27434288,47.9
10.88505242,10.62625616,1.613039623,0.941593579,0,1,37.14163928,40.80936522,47.9
10.44351267,13.27754986,4.112561518,3.011555973,1,1,30.20366342,32.33234606,46.4
10.60317936,10.19898564,-0.962433895,-2.354089652,0,0,39.54360296,26.29542721,49.3
12.30389384,12.98841168,-2.92250727,-2.899470798,1,1,40.47280311,37.73839011,49.3
11.03166859,14.34847942,1.487469372,2.839169288,1,0,43.41005252,41.68981592,44.4
11.82134931,14.45416074,3.711870464,1.858724552,1,0,36.69874997,38.29897133,45.7
12.51708635,12.2451888,2.483188011,1.809779292,1,0,40.58846728,33.5014933,46.7
13.45197414,12.29651844,3.687572305,0.526345818,0,0,40.0619936,27.46707226,47.3
10.1965607,10.38484592,0.36554671,0.635783428,0,0,30.15618097,43.21548488,49.6
13.99705199,13.35382513,2.518762444,2.356975053,0,0,31.20451856,30.51916652,48.6
13.13950195,14.1062971,-3.599354406,-2.299975189,1,1,34.56964792,29.48574073,50.4
10.40879516,11.22327527,-1.517253846,-1.472315341,0,1,25.38077935,41.31953331,51.4
14.36789312,12.10650441,-1.104508355,3.716367705,1,0,30.94795546,44.62439877,50.2
14.604362,14.19419668,0.112957462,-1.91134799,1,0,34.47765747,38.20320517,49.8
10.3053898,14.38560234,4.290763603,0.463095714,0,1,27.16138591,37.49620978,47.1
11.38438824,11.2158999,3.742965602,2.02639464,0,1,27.52551776,31.38861738,48.8
14.0310064,12.75285317,-3.654745077,4.999248268,1,1,34.26473471,25.40826901,49.4
13.74129845,10.96246575,-3.272103481,-0.647086685,1,0,39.61930063,28.83595732,50.6
10.9226051,10.50939382,-1.423594504,-0.719071234,1,0,41.67497862,36.68860873,48.5
11.04674662,14.55560251,-2.092561341,3.425883794,1,1,35.92627795,28.02632924,46.7
11.85236051,14.10253752,1.147709532,3.055031113,0,0,34.49497975,42.67671614,46.7
12.42261493,13.80017451,4.027760478,2.310758817,0,0,32.68561137,28.76289376,46.9
13.09127386,10.24383159,4.622915417,-0.367703626,0,0,28.85897985,35.44208906,50.4
11.8445682,14.21864396,1.536029525,-1.760608798,1,0,27.93124006,35.24026492,49.3
12.31267358,12.19022038,3.381592014,1.087304826,1,1,40.83792903,37.0789126,46.6
13.73735469,11.71197562,0.252022002,3.762232931,0,0,34.30013264,31.54868139,48.9
10.18341601,12.73238181,-2.916730531,3.837774582,0,0,40.80640491,42.47068402,46.3
11.26218472,10.45676621,0.246884121,-3.915016549,0,0,39.08166072,33.88603072,49.7
13.56674793,13.78323275,0.550826014,-0.716497162,1,0,28.87791829,39.00307157,50.2
14.47603419,12.91217538,2.424575642,-0.352780438,1,1,35.20614528,37.71821722,49.1
12.55838721,10.93295048,-2.801170103,4.776153675,1,0,33.88033261,27.34312166,49.4
12.66056743,10.941161,-1.316896179,1.779980152,0,0,33.47747012,37.45278705,50
10.53586006,10.92124326,-1.359725308,-0.927535827,0,1,35.85142098,36.01405356,49.3
12.23706183,10.28501194,4.594395957,-4.73942114,0,0,44.64163802,42.97208127,48.1
12.66308633,12.93899225,-0.560550397,0.653851601,0,0,41.25801195,42.61753273,47.6
11.21235252,14.20174089,2.550939673,-4.039240244,0,0,43.07424863,28.01909575,46.3
11.34621615,10.08749107,2.508113814,3.344499573,0,0,25.59279166,26.63370291,49.8
11.88642082,10.24502322,-2.344558152,2.525186606,1,1,27.80672734,30.89184438,51.2
10.10035599,12.86385138,0.718696894,-0.394908401,0,1,26.6952732,44.73225713,49.2
11.61039583,14.09747843,3.943028933,-0.707892205,0,1,30.2646201,25.43147553,47.7
11.05724003,11.63369445,-0.248022805,3.973389656,1,0,33.83784984,38.45784479,47.8
11.63748676,11.74807199,4.451175073,-2.115416496,1,0,37.84106495,37.17027468,47.7
10.59881066,12.98173249,-2.855417707,-2.509800379,1,1,35.01662533,37.93156561,49.4
14.4526364,11.37106445,-4.258408942,4.391974328,1,1,43.0636783,29.3657178,48.9
12.96796227,10.13304183,3.914538731,3.092458368,1,0,43.79711918,29.53434692,46.6
13.3955116,13.67614259,3.47681198,3.206255931,1,0,28.27041902,33.61284164,48.2
13.94585619,13.12824956,4.925898759,-3.048061857,0,0,42.05825841,26.91715614,47.4
12.49221099,12.90378,1.793934881,-3.567040086,0,0,34.63444408,26.49226418,49.4
10.43460144,13.70842064,4.366879267,-4.739704502,0,0,34.06658943,26.76718907,47.7
12.68553271,13.37615419,3.269490251,-2.629584911,0,0,40.69878697,36.45958343,47.3
12.93420559,11.02940994,3.444263331,2.741904917,1,0,26.86281018,32.95483714,49.7
13.72719737,11.76240523,0.691415705,-2.599615812,1,0,42.64986255,30.87233561,49
12.15829773,10.63055071,-1.176354021,2.291032836,0,0,38.41726709,31.31638759,48.7
10.63790151,10.64928507,4.345580725,-2.480917346,1,0,42.50523215,29.14566612,46.9
11.41887953,13.38097873,-0.678828244,-1.04707502,1,1,44.88955155,33.23010671,46.6
11.81541148,14.29300053,0.388193672,4.831622899,0,0,35.36008905,29.06116138,46.1
13.22958621,14.81366292,-0.538856929,-2.551882687,0,0,26.86524396,38.96092085,50.8
12.85389152,13.14173559,0.64818314,-1.236293727,0,0,28.33047726,27.47865025,50.4
11.78048363,10.92050662,-0.29494921,-1.989128195,0,1,31.47236485,43.96484169,50.8
14.93257624,10.52825173,-4.520324414,-3.903750137,0,0,27.07105884,26.7963788,55.3
13.0288741,14.06425486,3.82048186,-0.101058579,0,1,41.30683652,43.86921429,46.1
11.18613396,12.89378238,-0.556061811,-1.213093367,0,0,30.93735702,41.66589943,49.5
10.50891236,13.09142511,0.889436485,1.948870858,0,1,44.51772376,38.61424241,45
10.7642957,13.90731044,-3.608121972,3.17594547,1,1,39.05182864,43.24603311,46.7
11.22978864,13.51638614,-4.96612152,0.442497145,0,0,28.46860741,27.78437587,50.5
10.80340687,14.17229126,-2.547099064,-4.678035779,1,1,34.52085294,28.52629548,49.6
10.93283512,10.28106953,2.045860321,1.189223562,0,1,34.33768443,30.04305184,48.5
11.42547584,13.73760318,-4.008054699,-4.4460927,1,0,34.85023317,29.89623054,50.4
10.86686798,14.25426379,4.088874404,1.163563236,0,0,35.71382341,31.21696542,45.6
14.48382712,11.43067521,-2.849774306,1.850299493,0,0,25.62346165,36.51261797,52.7
10.40116873,13.20223637,-2.954063857,-3.022323724,0,0,38.72602251,25.56345223,48.6
12.62255695,11.57081032,-3.184920384,3.193461487,0,0,34.74383551,32.6454519,49.6
12.05198413,14.78985533,-4.86018287,4.110851316,0,0,40.81930798,29.92770256,46.7
14.91189308,10.16711786,2.718054685,3.130869641,1,1,41.30699147,37.13259696,48.4
10.56019451,12.89896422,3.750345312,-1.948908098,0,1,29.61070244,44.70338662,48.4
11.989278,10.83251774,1.141627026,0.866430124,0,0,25.96845893,35.35309224,50.8
14.84735217,13.56110103,-3.118000183,4.148151492,0,0,39.06467712,33.51370478,48.5
14.32753563,10.87945142,-2.147220031,-1.793352738,1,0,44.55525577,32.3648709,50
14.08536035,11.17691631,-0.240733026,3.200278223,1,0,33.93315973,40.69898438,49.8
11.28951414,12.47185406,4.543459516,-4.905248687,1,1,30.19225619,26.43961863,49.5
10.85443794,14.57417475,-2.526486282,-4.963532972,1,1,28.13343789,44.19541029,50.8
13.3432161,11.05857186,2.316459039,2.597116603,1,0,30.74891195,33.35835772,49.5
14.64687995,10.72120011,-0.605517767,2.614475821,1,1,31.55839103,31.27401452,51
12.78381447,13.79488416,-2.021526516,2.889771879,0,1,33.47749487,44.48136233,48.5
12.85806345,12.50309766,-0.44084063,4.300268379,0,0,38.10814246,43.71757726,47.4
11.39989547,14.55892556,-4.287932825,-3.820936882,0,0,30.46326112,37.8386828,50.8
13.84746467,10.73307279,2.986873709,-2.68015015,1,1,26.01953527,25.3701475,52.3
10.93521874,13.22963947,-2.56698072,4.037249204,0,0,32.46557223,39.97069952,47.9
11.61839618,11.16439573,2.254121232,-3.227638022,0,0,42.11259232,31.711148,48.1
12.12718219,10.78380214,-4.316516286,1.822292676,1,0,34.96703022,32.76560462,50.4
12.53805189,13.41714708,4.550985562,0.30463,0,1,44.29567515,28.17484258,45.2
11.21204866,12.9684231,-3.069850146,-4.168063231,0,1,35.07243062,35.46916168,50.3
10.57418412,13.77413729,3.827420762,-2.147363381,0,1,30.51797634,39.89105192,47.8
13.05310021,11.54731288,3.094732096,0.203722164,1,1,28.86627994,30.46022236,50
11.44315277,12.23985828,4.678599241,3.523501167,1,0,38.89048994,43.77465816,45.4
12.90619111,12.02735838,-0.221093391,2.075384896,0,0,35.72762572,28.89473712,48.7
10.77181358,14.92044732,2.273972938,1.218831615,0,1,37.07997858,26.32524681,45.5
12.40570051,11.46124478,-1.29289343,-0.039671101,1,1,40.10253579,37.88727747,48.9
12.66294716,11.47408619,-3.15631762,-2.013160162,1,0,39.51806929,41.98637464,50.2
10.25911768,11.77274104,-0.569240671,-3.807550887,1,1,25.867266,44.06265719,51.4
11.68302139,12.82297041,-3.342509846,-0.909239654,1,1,41.05143811,40.34342021,48.5
10.67207338,11.26161372,4.820446228,-4.714815061,0,1,35.65406614,28.99300023,48.5
10.31687485,14.5764497,-4.037535089,-2.889441107,1,1,32.83417062,44.5532237,49.4
14.94980116,11.32842782,0.892117235,-0.675166241,0,1,35.75038853,43.38871752,50.6
11.61176922,14.47907866,1.264638553,-0.813948143,1,1,37.24902897,28.26334846,47
14.04937223,10.51737532,0.380795429,-4.55704569,0,1,27.9901262,36.17571654,53.4
11.27320327,13.28281351,1.621858857,0.890601535,1,0,33.34830791,36.11034852,47.6
13.40751361,14.53492759,-3.83819225,0.496842559,1,0,31.7117242,33.85069556,50.1
13.8011393,10.84374719,0.550185242,-4.21895696,1,0,32.0081789,44.68562661,52.2
12.9781937,14.8416348,-2.127874289,4.431630525,0,1,26.82669877,26.19244474,49
12.35788094,12.2644168,4.401760633,-4.00617221,0,0,28.19686976,37.54417817,50.3
12.05920457,14.72857554,2.620716534,3.548341512,0,0,28.23664135,29.10607245,47.2
11.74434133,13.38410022,4.725144822,-4.996902681,0,0,32.46449486,35.54662409,48.8
14.64764572,11.50793435,-4.624439303,3.82281095,1,0,42.8898309,40.59481544,49.2
14.15309704,10.94151262,-2.148668248,-4.802802678,1,1,29.12054744,29.93453606,53.9
14.82513455,11.51867523,-3.045774134,2.578120319,1,0,33.32385015,32.86719093,51.1
10.62148612,10.46508705,-4.888454127,-1.383091887,0,0,31.23218831,44.01536149,51.7
13.65433738,10.71933983,-2.576742698,2.382168001,1,0,40.74766625,40.22961475,49.4
14.69170228,10.5233022,1.787759835,-0.982547946,1,0,26.00252865,36.45446369,52.6
10.90616533,12.11471772,-2.689110779,-4.290920777,1,1,28.93086791,29.43994776,51.7
10.33248134,13.97789188,0.090034455,2.675066954,0,1,29.21283085,33.50610875,47.5
13.70560325,10.70691777,3.87818115,-4.287473147,0,0,44.85925601,40.48122638,48.7
12.87236557,10.65160217,1.937579203,4.22120436,1,0,36.41550036,41.41086156,48
14.20914388,13.21714475,-1.053709301,-4.490259642,0,0,27.77916529,29.89212396,52.6
10.69886188,10.98591491,-1.275310611,-0.206747222,0,0,30.44398279,38.24120421,50.2
13.97633656,10.48805019,-0.44264186,2.230344309,1,1,28.35644188,26.90005984,51.5
11.0081366,10.83424289,-3.229585589,-1.067535352,1,1,27.49209139,25.46424615,51.9
10.81827971,14.61865698,1.340007674,-2.827665254,0,0,40.94364057,35.97347847,46.4
10.82132899,14.10735626,-1.358471809,2.590909614,0,1,34.91505257,29.48759709,47
14.0728736,11.77032281,3.523653493,2.842947048,1,1,37.62420274,26.57824062,47.7
13.3259861,13.27910384,2.565526601,4.22694984,1,0,31.62502494,39.59656626,47.7
12.61532712,12.68637837,1.105131641,-1.238348896,1,0,36.07390172,34.95949177,48.8
11.79415242,13.38562132,-1.357977774,0.062517345,1,1,30.15138065,40.92554022,49.6
14.3860027,13.41335576,-2.900681683,-1.368715572,1,1,31.1607255,38.27888479,51.5
11.96222554,13.14367008,2.761518641,-2.429181781,1,1,38.04475889,39.5960988,47.7
14.0829972,11.33050684,-0.13590901,2.510329615,1,0,28.00700252,31.14721163,51.1
12.19567454,10.1950321,-2.752499618,-1.60348155,0,0,37.34443718,30.26551651,50.8
11.88472215,12.27783391,-3.04825385,-0.71850558,0,0,42.04469633,37.01749784,48.5
12.31339893,14.45486942,-3.345990955,-0.963263424,1,0,27.40846452,29.00164281,50.7
11.50688937,12.84748629,2.771611962,2.126612256,0,1,42.94922561,41.30824231,45.3
13.7380469,14.16195521,-2.710128147,4.177956261,0,0,26.58891361,35.45840338,50
12.51360195,14.95812171,0.266422635,1.667560613,1,1,31.97818454,29.53979865,47.8
11.16106348,10.81808102,-0.48453639,-0.284174039,1,1,37.2101863,37.50336465,49
14.49787287,13.4588882,0.796108992,2.792051147,1,1,36.1882952,43.9007147,48.2
11.91945611,13.37146787,3.771549004,1.409713241,0,1,26.92782145,26.64189453,48.3
12.71776431,14.89977724,3.677473901,-4.393896429,1,0,40.97826336,27.18690415,46.9
14.53236055,14.92800367,-0.489239282,-4.043364136,1,1,44.46306586,41.87678294,48.3
13.12118998,13.43339306,-4.846337493,-4.620830559,0,1,28.62456578,27.19187549,53
10.5844902,11.21807396,-0.735561943,-0.431836738,1,0,42.9026194,25.78750739,47.5
14.69916062,13.99277919,1.061935374,3.258534343,0,1,36.13618884,31.95861162,47.8
13.13854027,10.53514567,0.577647591,-1.869168306,0,0,43.71867542,34.3341177,48.9
11.67452807,13.90349652,1.513361058,-1.158398169,1,0,28.52171917,36.38888873,49.1
10.69636036,14.55098062,-3.459242675,4.094771084,1,0,40.84042786,35.14600465,45.7
13.97012595,11.91416697,1.465350988,3.369034453,1,0,26.19563151,43.26369125,50.3
13.10036378,13.15317647,-3.173483813,1.650481124,0,1,42.66392894,40.37336201,47.9
12.66730546,12.15071366,2.505239807,-2.331962179,1,0,38.48318844,44.67620512,48.5
14.46946292,12.18882527,-1.609123867,-3.829585173,0,1,32.40509568,34.52910846,52.3
13.94298606,11.55185445,2.098954334,-4.839411773,1,1,28.80933647,26.6865922,52.3
10.7583744,13.8106481,-4.521344011,-3.929893274,1,0,41.33066197,44.11061286,48.7
11.55861034,14.68088282,-0.921399744,-2.074035564,1,1,37.06482643,25.08226323,47.9
11.2424457,14.7037543,2.050345223,0.517900636,1,1,32.20831706,40.52192028,47.1
13.71973146,10.87390642,-2.731294837,-4.359999172,0,1,33.8767165,25.62564062,52.8
10.16766217,14.37371825,2.952870448,-3.637722217,1,0,41.53085312,40.22428381,45.8
12.84944842,13.68715721,1.307797331,-3.189192977,1,1,31.77854387,43.7587788,49.8
13.81229343,11.264187,0.875617721,1.31982093,1,0,26.79265356,32.78520595,51.3
14.38382818,10.33642306,-1.464511458,1.15789799,1,0,43.22564344,29.81929702,49.5
11.71040874,11.33998633,-0.175485296,0.507657264,0,0,32.74687479,29.52558305,49.5
14.10628652,14.56104118,0.97349301,-2.494985753,0,1,31.96775022,34.83435288,49.8
10.55315868,13.16589337,-0.275378861,-1.288803088,1,1,29.08799238,28.41774072,49.3
14.23226146,13.6052733,1.983133239,-4.033102837,0,1,42.94845142,38.45847261,48.3
10.63744331,11.28576176,-0.663030669,-2.735393962,1,0,29.35010667,32.36704715,50.8
11.98643645,13.59694078,-2.977268183,3.977052265,0,1,37.73345736,31.46218985,47.3
13.98647683,10.14060753,-2.860662172,4.796917464,1,0,42.61530023,34.22571153,48.8
10.74958714,11.87660673,-4.941962312,1.476595856,0,0,25.69827229,35.85175005,51.3
11.14625698,13.13376674,-1.990422844,4.16823292,0,1,41.57583411,27.83860525,46
13.61126284,10.73048283,2.489176405,1.427419004,0,1,33.21198843,39.15526728,49.6
13.60018268,14.11501787,2.941627088,-4.668035139,0,0,38.15949151,42.658942,48.6
13.20573816,11.17515649,-2.975324579,4.96762585,0,0,32.44809126,30.55973832,49.9
13.46974222,13.26140556,4.590439969,-4.010476983,1,1,38.91032513,28.60781804,48.1
12.71362222,12.02598571,0.024027935,1.826418014,0,1,30.08589829,40.21010847,49.8
11.25899529,12.98021798,4.16978749,-2.471637969,1,1,25.43861085,28.67083448,49.5
11.72847997,10.53725276,2.067652819,-1.080188871,1,0,43.9557503,25.82510321,47.5
10.90798858,10.084564,2.22433423,1.459341848,1,1,25.32735528,37.38486441,50.2
14.54225281,14.54782214,-4.149563787,-0.635126507,1,1,41.48198579,29.79502833,49.1
12.91695897,11.34815004,-2.800088731,-2.494539411,1,0,28.38275187,28.43620818,52.7
12.00425708,14.09838501,-4.911851667,-1.655538131,1,0,32.84440457,44.63205483,50.4
12.31002902,14.9967515,2.161276405,-1.584518831,1,1,41.44984753,30.83729967,46.2
14.7364167,11.05715629,-1.555617116,4.593239045,1,1,29.11864301,43.0688658,51.1
10.76675702,11.32585371,2.866525161,2.986130159,1,1,42.31415211,28.56437532,45.5
12.93114916,13.31429894,-1.610637801,-0.414512285,1,0,34.95517878,41.37954264,49.4
12.52944339,14.82724317,3.193337523,-3.001790797,1,1,32.32306925,35.04037746,48.3
13.05727118,14.57907174,-3.693017463,3.110161103,0,0,38.24875493,26.57189538,47.8
10.09055092,12.5143776,-3.266268432,-3.428175284,1,1,31.82779444,39.67210587,50.4
14.36061954,13.97555141,-1.591234604,-2.895377829,1,0,31.94576718,42.84146743,51.1
14.66059141,10.67872927,-0.915126111,-1.339866082,1,1,39.67052782,28.26033981,50.7
12.82566592,14.88719092,-1.512971892,3.803481959,0,1,31.19664449,39.51180485,48
13.48325412,14.82176617,2.636470325,-3.682133314,0,1,29.01545297,33.90105038,49.8
14.61249691,10.81864479,-4.030486074,-3.777658071,1,0,41.15292256,40.07740907,52
13.53619317,11.49711562,-1.487829804,-0.060250117,0,0,41.10742067,39.27855896,49.3
10.76269521,10.50077499,3.372399995,-2.235894589,0,0,34.95171407,25.53200461,48.8
12.8814418,11.35858799,-4.332029227,0.687279416,1,0,35.53311232,28.57442072,50.7
13.03357523,14.07977895,4.423435077,-0.483633153,1,1,38.92153252,34.42054486,46.5
12.12065336,11.89157804,4.863168423,-0.650408936,0,0,35.18548584,43.67188344,47.8
13.68222118,10.44198484,-4.114318262,-3.880270295,0,0,33.34079918,31.84146914,53.4
14.67183507,11.71112762,-2.087274777,-3.589503098,1,1,44.89788387,37.57746941,50.2
14.62784256,14.90691667,-1.27599334,3.210785774,1,0,27.95280856,25.24167491,49.7
12.25419686,13.14841798,2.763913687,3.858827376,1,1,36.85455958,39.22253843,46.2
10.56619023,12.08080473,0.959268121,-2.653164671,1,0,42.71726052,37.06136526,47.2
14.92420599,10.83269257,1.443657005,-3.865394985,1,0,38.74430082,39.30789493,51
14.19449043,14.93088399,2.575098228,-4.465833281,1,1,42.61846598,43.09321226,47.7
10.62331341,14.10424505,-3.820210006,1.082976137,0,1,31.72669441,27.92997866,48.7
14.60420941,11.40738651,3.332094569,2.153532125,1,1,30.43985953,30.23179192,49.9
14.34948181,10.35034348,2.056198042,-1.271900108,1,1,42.02544774,44.91561784,49.4
12.59419029,10.28312779,0.773417252,1.796758675,0,0,32.88229152,28.12567917,49.8
12.95637718,10.60189075,3.897353348,2.129588156,1,0,39.19364646,39.41254013,47.5
11.99501352,12.90384292,2.003063539,4.353422814,1,1,27.95497157,39.50151821,48
10.27380819,14.64381711,-2.983000374,-4.351263622,0,1,40.11676251,38.65987492,48
11.67598621,12.48371714,-0.702546189,-3.077082768,0,0,35.97965298,29.54881179,49.5
14.01426724,14.21472741,-0.059571331,-4.314740124,1,1,30.3722328,29.30268126,51.1
10.02316012,12.2294331,-4.447823732,3.679939333,0,0,34.89007928,38.32682136,48.1
11.66749586,13.54291773,4.546375134,2.9258716,1,1,38.93887252,28.72500369,45
11.99084347,13.65936369,-3.714227392,0.746420706,1,1,25.23772818,38.23126663,51
12.68697801,10.86981853,1.974612672,-4.163365899,0,1,37.74934118,34.85056564,50
14.59927808,11.80608029,0.062310361,-2.266876413,1,1,35.83181557,32.73257735,50.9
11.73172997,13.18651078,-4.743677501,-2.022801519,1,0,29.40572335,31.00464699,51.4
11.73476601,10.35348304,4.247474759,0.60743196,1,1,40.05962148,43.95153867,47.2
13.68750624,11.80770094,3.518368088,-2.41956106,1,0,31.06921969,35.16187315,50.4
12.2610897,12.67399733,0.242579279,-4.270401361,0,1,30.53721863,36.22503925,50.9
11.12302411,14.98112247,-2.710576639,2.307623019,0,1,34.42436698,43.98512169,47.3
12.26219758,12.37266781,-3.783771093,-2.009197883,1,0,38.52299357,38.07754636,50
10.7042851,14.08028379,-1.366075206,-0.47625823,1,1,43.57691952,44.15705856,46.1
10.88193493,12.16033643,-2.44571719,-3.72333365,1,0,27.82714486,27.12733481,51.6
12.49183886,13.98195361,0.06691201,3.025483034,1,1,32.92936242,41.93279264,47.7
12.09462725,12.97707401,4.664092961,0.655318769,1,0,26.33979185,31.70829256,48.7
14.57422951,14.43297721,0.749534932,4.015856262,0,1,40.17101495,41.2097505,46.6
11.8119695,12.05471276,3.899310559,-0.045284369,0,1,33.95465779,42.11273248,47.9
12.90294175,13.0215221,1.508788375,4.414256718,0,1,39.1385827,30.42975772,46.3
13.16132144,13.1500934,-0.247534734,3.918682044,1,1,31.44388848,33.17661233,48.6
10.06547228,12.08691471,3.546075627,0.764598565,1,1,41.88634483,39.52028709,45.3
13.31768686,10.72156022,-0.286318898,4.338934381,1,0,35.69656156,26.98111262,48.9
10.89017983,10.46779703,3.686281705,-1.769112527,0,0,43.87215644,40.11067069,46.9
14.80535159,10.08335775,-2.084232304,-1.343578373,1,0,26.57629278,27.20945852,54.1
10.74331364,14.36767132,-3.711869262,-4.545220487,0,1,35.28553649,43.28911465,49.6
12.07312062,11.18237456,3.553144644,0.892009068,1,1,40.32910492,30.52678587,47
10.42674834,11.05753375,0.874151638,2.219239699,1,1,37.00305296,36.51198694,47.4
14.98437126,13.680177,3.890923982,2.735191902,1,0,25.46388281,27.34307,49.6
12.51097505,11.60008057,4.37827207,-3.50183714,1,0,44.44677357,30.38986309,47.3
12.97692509,12.53022346,-4.463716096,-0.558409277,0,0,30.96527386,33.07910087,51.5
10.33538239,10.81255533,0.009693019,-3.231367879,1,1,29.98555733,34.74097753,50.7
13.74980235,14.79872861,-1.250354509,1.621273489,1,1,34.71319751,25.00134995,48.4
11.04952797,14.257907,1.258583971,-3.420536276,0,0,35.84316215,42.77311525,47.9
14.49027145,14.31894811,2.935911972,4.04163684,0,0,40.32576275,25.15349619,45.9
11.0256982,12.03386874,-2.19409784,-2.693653543,0,0,32.86547315,40.47369126,50.4
10.9534386,13.81180607,0.567983844,-2.085977337,1,0,33.79920753,34.41157825,48.3
10.18274834,10.71938078,2.087285799,3.509063222,1,1,35.69919832,35.4776005,46.9
12.36033473,10.04309501,-3.655689172,-0.415323899,1,0,32.88774199,29.16530959,51.8
12.82420567,10.09986466,3.14066906,-4.760040542,1,1,43.29096158,37.14736701,49.2
10.3285432,12.93300869,1.061095999,-0.054137488,0,1,42.02503933,35.74463818,46
13.87763808,12.27697453,4.495374371,-4.154566646,0,1,34.0994739,28.28472813,49.9
12.26644417,12.59007674,-1.604710809,4.853447187,0,1,25.00389725,29.76238003,49.9
12.62195135,10.0373157,-3.918540577,0.881115705,0,1,43.01868991,26.33807258,49.6
12.20381373,12.1134331,0.06501201,-2.434673824,0,1,27.48673147,26.32567144,51.3
12.0038153,13.59034081,-4.141892283,0.637176795,1,0,29.8902483,25.27551572,50.3
12.79820166,12.21346851,4.695265233,-4.231328966,1,0,28.04722569,29.40948651,50.5
10.77620123,13.66109603,-4.613150417,2.998913043,1,0,28.5963114,38.59322455,49.3
10.90964065,11.16509482,2.535039011,4.253280539,0,0,41.05755076,31.32430776,45.6
14.30892811,14.06571002,0.251023981,3.744443882,0,1,36.59002883,31.8546854,47.6
14.73057731,12.9421562,-1.313793475,-1.582423977,1,0,44.12190326,27.63810787,48.9
11.86654658,11.0538155,-4.341578355,-1.742318804,1,1,29.62907025,36.50941335,52.3
11.35372337,11.18360238,1.221669242,-4.649123888,1,0,34.71269816,31.84287283,50.2
13.21999772,13.14015232,0.852203294,1.514003587,1,0,44.54856738,38.52633607,46.4
12.04367086,14.14969797,-2.191167269,0.349047842,1,1,41.52887029,39.82918938,47.2
10.12693178,12.07813891,4.102217014,-0.406536287,1,1,39.57231358,36.6938575,46
10.78076299,11.29150215,-1.958899927,4.076309533,0,0,28.77950403,30.52139074,49.4
13.57986114,14.33505803,-0.502745894,-3.321210989,1,0,40.38810802,35.17215599,48.7
13.29461971,13.34634146,0.437624559,-4.903337333,0,1,31.95130245,30.03861609,50.9
10.13547996,12.24042744,-3.997681218,-4.266835479,1,1,35.61073794,43.05825671,50.3
11.10986081,12.43950098,4.321617192,-2.766285622,0,1,37.18322426,40.327715,47.4
11.15537398,11.02128234,-1.254638475,-4.667144507,0,1,37.18727423,34.86011812,50.4
13.35946372,13.13401315,-4.192207861,0.028437106,0,1,39.53046944,44.30914286,49.5
10.09855269,11.79371255,-1.127088263,-1.859095448,1,1,38.23404185,35.93510893,48.4
10.52054291,14.97822588,1.002025471,-3.195169919,1,1,26.36741759,31.57070954,49.2
13.99958043,12.40091758,0.136526718,2.500840749,1,1,34.14694052,26.90934602,49.2
10.89272331,12.42942803,1.94541974,-2.955486738,1,1,38.28043213,35.8749129,47.9
13.26373054,12.82925894,-4.445160579,1.87605101,0,1,30.91985964,42.20833223,50.8
11.19091391,14.58378002,-2.154593897,-1.507350942,1,0,31.26113374,42.33437456,49.1
10.49720696,14.0040905,3.192305768,0.118277607,1,1,27.49135096,37.09134133,47.8
11.21586095,12.25565035,-4.201063122,4.338670399,1,1,33.37229972,32.86876726,48.8
13.61133466,13.59349633,3.554859547,-4.626483652,0,0,44.73660869,38.00592616,47.4
14.27848234,12.93117749,-4.081039079,0.002645075,0,1,30.70638723,40.24280709,51.8
14.15109932,12.46183524,3.344542149,3.544229603,1,0,35.62873785,33.23249569,47.7
11.98591765,10.96157886,-1.392115989,0.879742484,1,1,39.86474506,34.52508338,48.7
13.34042568,12.31968132,1.122090633,-2.23129483,1,0,25.26994542,38.61232615,51.8
11.02492148,11.22909294,-3.471128844,-1.023188649,1,1,43.00879119,42.53305212,48.6
11.46573865,14.57421075,-4.338312783,1.802656287,0,0,32.73100369,40.82020756,48.7
14.48167909,11.67703407,-2.84061796,3.908118943,1,0,42.38231973,25.44782739,48.6
10.06500962,14.76132007,-3.721461821,-4.589336263,1,1,25.77895318,27.48744688,51
